label	text_a
3	可爱小狗
3	纵丝归位环节
3	乳印了属于是
4	葱拔两颗
1	啊可恶
1	什么吊图
4	哈气而已
0	又来nb老贼
1	耶我最早
3	我也不喜欢刺
1	已经十万了
1	一费卡
1	太难用
5	哪一年
2	紧急自动轴
0	赶紧死吧
1	凹心情
1	684h人
1	点灯有隐藏
2	0x5
1	幻姐姐上线
1	问就是巧合
4	25人副本
4	毛毛真好看
3	咖喱色
4	吃一天
2	混搭风
4	是浓汤宝
4	技术樟茶鸭子
0	这币得投
0	马裤螺丝
0	混血王子
1	你讲的好啊
4	pswellp
1	呜小雷
5	太美啦
1	1w了现在
1	老宋1经典
3	话痨女友
1	看着挺慈善的
4	锅是真的多呀
5	该不该
3	女人的生活
1	别吃别吃
4	多少有点渣
4	奶盖别
4	切了就好看了
1	克拉夫
1	老艾伦野鸽了
3	COSPLAY
1	饭快吃完了
3	蝌蚪啃你妈
1	兵锅锅
1	RememberMe
0	墨鱼油墨鱼干
4	唐仁杰
4	直接给堵住了
3	三真香
2	比较内向
0	要大冰
4	离大谱啊
3	78g
3	经典蹬墙跳
1	呼呼烫的来
3	牛逼必须点赞
4	刚俏皮兰花指
4	顺利入职金蝶
4	牛皮阿胶吗
1	isthatadog
0	末影琴
1	雪冷死
1	为什么不开灯
3	是个狼人
4	我可太早了
1	dnf画质
4	就是胡萝北
3	剁椒鲢鱼头
3	可恶好漂亮
3	都是愚
4	事业编上岸
1	我生日呆住
1	玩神赵血克
3	未成年死刑
1	生命无罪
2	这东西真的渣
3	他好短啊
3	Ram退钱
0	无想的一刀
1	不能躲e
3	一抓一麻袋
4	好了蛏王们
1	创死他卡车
3	已经在拍了
3	慈宁宫
1	玩时还老闪退
0	红凯炒面
3	像济南的华山
1	开头的自己
0	太像我了
1	16人都在啊
2	高不修
1	焯怪吓人的
1	脆生生
1	肝帝游戏
4	我感觉像橡皮
1	雷神雷
4	真有耐心啊
4	草莓啵啵走起
1	盲猜会盲猜
4	怎么吃下去的
5	这颜色
4	榴莲炖鲱鱼
4	藏红花好贵的
3	啊屁股脱欧了
4	不尽人意
4	夺笋呢
2	mate126
4	忌凉的人哭了
4	这轮胎包熟
1	护盾泽丽狂喜
4	吃卫龙
1	希尔科
1	原人开局
1	为啥我想笑
1	openit
1	彩六都
1	突发奇想
2	螺纹是反牙啊
2	这啥玩意儿
5	二十个
1	烧火棍
4	kkhjk
4	美颜加涂粉
4	聪明的羊羊
2	这不太彳亍啊
5	鲁大师
4	臭就对了
0	朕是挺郁闷的
1	VIPER
1	纳克炸尸
5	操作系统
1	守法好公民
1	象胶大猿王枪
4	有点像张忠兴
0	再说一遍
3	不是太好
2	卢总说
2	家电网
3	小学教学现场
4	迪拜迪拜
0	越看越像毒液
4	新型剥蒜法
4	假的吧
4	敲门砖
4	哇感觉很好啃
4	多垢鱼
4	齁死人家了
1	好耶幻
4	落魄几张
4	磨刀磨刀
4	来做点手脚
4	新宠阿宽
5	双厨欢喜
1	三怂之首
2	其实不太看好
1	ohsht
1	高端ID
3	去喝一次吧
3	这块好富人区
1	摔个亡
3	借我玩一会儿
3	液压抓是吧
1	米神真是人才
0	像脑骑
5	自圆其说
0	加油已三连
1	草好帅一卧底
1	炒饭王
2	确实时不时卡
4	限时返场
1	握草猝不及防
2	iphone13pm
5	你说的都对
5	上当了
1	11万人诶
4	晚了晚了
1	强不强
1	天外飞鼻
0	奥运会牛逼了
3	南宁掉木菠萝
1	满精了
2	你自己
2	RTX3070ti
4	我不接受黑幕
3	叙利亚风
4	给盐不要脸
1	好嫩的老豆腐
4	痛风掏槽
3	浦乳期
2	pddyyds
3	家春秋
2	GAU8
3	说刃牙
4	刷票了
3	dogn
2	因为贵所以贵
1	卧槽原画大佬
0	业绩低出来了
5	AWSL
4	艾伦和吉克
4	村霸2
1	我十连出
4	20off
1	这个苹果好酷
1	冲啊源氏
2	60hz3000
3	不对劲收钱了
1	你的视频真棒
1	老鼠夹
4	左旋炸蛋白
2	誉品还有动画
5	曾小贤
1	NOSER
4	玉峰吱吱香
1	我有一点慌
1	宵宫老婆
4	绍兴人
1	不是基友吗
3	邻居倒了霉了
4	河南烧茶烧水
1	午饭加鸡腿
0	开宴会谁做饭
4	电影荡寇风云
5	助力每个梦想
4	多少复婚呢
2	真GT模式
3	歪鹅咧特
1	群居者
3	有哦尼酱啊
1	有的人
4	忘词了哈哈
4	又酸又臭又咸
3	效果拉满了赞
1	武器错位
0	永不言弃
4	灵魂都不够了
0	丁仪关一帆
0	她好会啊
0	迪迦迪迦
0	exid
3	已经开始烦了
5	要哭了
4	鹿骨飞
5	恶作剧
4	烤肉醬就俗了
1	啥闪电侠
1	癫疯召唤师
2	mimi6
4	还是谈恋爱好
2	小肉包
3	有点想吃
3	以后穿雨靴吧
4	饭量东北化
3	青芒果好吃
3	4700
1	哈哈哈哈哈吧
3	真的想吐了
4	酥酥脆脆
1	漏有点吓人
2	dlss10
4	烫手区up
4	去锅里热热
5	唯物主义
4	有野猪吧
1	扭了扭了
4	徐大虾不是
0	原友多搞点
2	我趣娜娜米
1	地毯式轰炸
1	冲个2aw
1	迈尔斯
3	有4G信号吗
2	下次能成
1	坏了雷劫们
0	EXa
1	爷秦回
5	恭喜发财
3	粤t广东的
1	j开团
3	辽宁快开业
4	刚刚吃饱
4	蒲笋不稀奇吧
4	左宗棠猪
4	摇匀啊摇匀
3	国足还能输
4	手指力量惊人
1	爆发行动
3	握草哺乳狗
4	感觉瘦了很多
3	这个院子好看
4	不字三连
4	哲哲布隆
1	卧槽预言家
3	虈譽騍嶠
4	古之饿
1	年纪不小了
4	熟了吗
0	投币喽
0	什么替身文学
3	冈部伦
1	各不相同
0	露出来了
3	瞬间变脸
4	我爱螺
1	弹幕了
0	到乱元际了
1	班尼特专武
4	哇火钳刘明
1	鬼被吓死了
4	僵尸肉
3	没有跨抓
2	找不同
0	感觉视频要无
1	你贪血包干哈
4	张家港
0	500000
0	呜呜呜老公
0	红凯凯哥
1	什么传说之下
4	这不奶奶猫嘛
3	噢舒服多了
2	4k30p
4	不嚼的呢
1	失望boy
4	绝绝子劝退
4	广安没有
1	月永雷
2	云控可还行
3	菓痣店
1	woC
4	给她留点
0	阿龙篇
3	LUTZ
3	无意识就这样
1	小三泪目
4	Gay达狂响
4	还挺能吃
4	翻译官很甜
0	海贼奇迹之一
4	3998
1	尼古拉斯
3	把爸爸当傻子
3	原初的愤怒
1	2128
2	白铁皮吧
5	污妖王
4	封面吓到我了
0	牛13
2	毫米豪华
3	啥破路啊
1	金粒人
2	给个游戏模式
1	楼上老空洞了
5	自助餐
1	可太漂亮了
1	dio图一堆
4	这擀面杖可以
4	地球充电器
2	华为雄起
3	牛逼狠
3	容县散节
1	蛮王挡不住了
1	提前预判
2	激光对焦
4	香菜达咩
1	OKOKOK
1	酒馆战棋
0	jkjk
4	我倒是想试
0	夜袭队
4	日本的好吃啊
4	骨头还能这样
3	水管都是黑的
4	脆皮鸭肠
2	ARK
4	suckmy
4	我的皮带
0	指的是电脑吗
0	私特呼
3	0425
1	头大草
3	cosumosu
1	这什么速度
1	突然2049
1	33W
0	怀疑是真人
1	星际前线
4	37元
2	三体好评
4	演技成熟
2	不同款的脑
3	周某路过
5	人海战术
4	阿西洋葱打咩
3	演都不演一下
4	七彩虾
3	翻倍了直接
5	柴油机
0	winwinwin
3	男好帅
3	yugi
1	卡师傅即答
1	尿出血了
4	眼科医院
0	是同志
4	人参果
1	让罗老师恰
0	为永野护
5	卡姿兰大眼睛
1	BV1cm4y1D7LZ
1	我非常生气
3	Smellslikesomebodydiedsotastesheaven
1	定格在五比三
1	点名青魔法师
1	钟离我的老婆
2	13视频乱杀
0	刀叉细节
4	老弟坐船
4	翻译有毒
4	儿子呢
2	确实非常恶心
2	都给我三连
1	开饭了xdm
4	我这买65
4	小手势
4	找小奶狗是吧
0	口口声声
4	空降402
3	五道口
0	失败了哈哈
4	你做的是甜的
1	遇到糕手了
2	超美里
4	是老板推荐的
0	第五位
1	五岳独尊
2	废话太多了
1	这个背景
5	正在吃饭
1	硬币保不住了
3	假蹭来
5	第一集
4	王中王k
3	用爱发光
1	04我出生
0	飞彩携流年
5	冬奥会
1	大便车
4	早啊虫虫
1	我的世界草
3	焯骗狗杀
4	中式毛巾卷
5	救命啊啊啊
4	太厚换
4	让他破产
1	泽野弘
0	副本齿轮雾都
1	我的心被触碰
3	是个活物
4	最爱吃了
4	还缺朋友不
0	有丶克味
4	就你聪明
1	卧槽童年回忆
5	虚晃一招
1	你是我的老婆
0	啊啊啊维克托
1	我超一点二万
5	安全意识
1	男主太阴间了
1	操帅死了
1	有点壮的贵妇
3	我居然玩过
3	精致女孩
4	h萝被
4	地锅鸡啊
1	黑坑萨
1	好大的凶兆啊
1	锦儿啊
5	开塔塔开
5	巴拉巴
4	大大的三连
1	布鲁斯耶格尔
0	真的疯批美人
0	因为孝顺父亲
4	起飞了家人们
3	突然来兴趣了
0	一播放量
3	眨眼呼吸睡觉
5	武大靖
5	厉害啦
3	续杯电源
4	新学期
1	这又转圈
1	来杯乌龙茶罢
0	计算鬼才
0	心海生日快乐
1	这是腾讯的
2	星不灭
5	为什么
3	上浓硫酸
0	谢谢你魔子
5	你可拉倒吧
0	白嫖不分
3	确实缺草
1	神话天尊真强
3	中二病重症者
1	弹幕网
4	没有都没听过
1	沐哥好好看
3	印度不禁摩
3	遞遞女释
3	lihlih
3	现场仔
4	拿勺挖着吃
2	D皇侠
5	格格不入
0	乌索普
4	这个也巨好喝
3	凑合用
1	衡水常规
4	漏出去
5	手工耿
4	就是胡萝贝
1	不给币
1	光之女皇呢
3	好像刘青松啊
4	哈咯螺崽们
0	超下头
4	插头蛏
2	2块钱一斤
1	还用你教我
4	摆盘有个屁用
3	拉宏桑过来的
2	炼丹学生大喜
1	我去剑灵
4	鼋头渚
0	不你更厉害
1	我太有
2	小拉有
4	这道菜不简单
1	我超我爱了
3	吃喝拉撒
1	有帅哥
2	bgm重了
3	刘花老师
4	10亏钱
0	鸟克烂
2	换SOC
1	免费的伏笔
4	白味点
4	怎么木有弹幕
4	带之大
3	北京在线等
1	必中我是画
4	腰一腰
4	闽台两省
4	管仲叫我干嘛
4	葡萄啵啵
3	垃圾筒
1	吕悦很难打
4	龙虾自助餐
5	总经理
4	哈哈哈十块钱
0	好像金甲战士
1	这是问道
3	真就彩蛋
0	早乙女爱
4	阿姨笑的好甜
4	开头就是蛏王
2	直接吊打
4	柿子打包
1	想要了解更多
4	keepvirgenity
4	吐槽同行哈哈
1	草字头
3	老鼠比人幹淨
3	非洲皮卡模拟
4	加点土豆嘛
2	哦妈妈买
3	我还要睡觉
1	谁的奶
4	徒弟笑死我了
1	游星十代
1	双指硬抗
3	all雀巢
4	电鳗的
1	摘星崖
3	温暖的家
4	水没开
3	4G呢
3	卧槽打戏
0	你真的很胖诶
0	暖暖我的女儿
4	兰尼太
3	真的雷爆了
0	国际贸易在此
3	孤岛惊魂2
0	绫人抽我呜呜
4	真安逸
1	吃苹果很快
2	配合大疆
2	外放真垃圾
0	空岛的战士
1	快让他出啊
4	珍珠打咩
3	一秒抱儿
1	各位来三连
2	外星科技
3	这真胡子
4	丸好无笋
5	每天一遍
1	第二行
4	啊呀呀恶心心
3	爷关新
1	PD2意味深
3	别这样忍不住
0	这是噩梦吧
1	好傢伙
3	那就是个村
5	好事儿
0	强势翻拍
0	完整性
5	说一说
2	用HD版本
1	狮子座被冒犯
0	简单的美好啊
3	星之卡比好耶
1	各位已经开了
2	明白了买摩托
2	winmaclinux
4	叉路口
3	八千加
2	亚洲图片
3	镜花水月
1	空屏才有氛围
2	呵离谱了
3	这是蚰蜒吧
1	给我们冲了
2	手持xs在看
1	轮流转
2	好看的小姐姐
1	IN162AT158
3	以后就是以后
3	好棒眼皮
1	Eat
1	龙头yyds
4	不将就
4	这也太强了吧
1	鼠神YYDS
1	切腹自尽警告
3	这娃娃太圆了
1	枸杞照镜子
1	桌面上
1	天诛挺爽的啊
1	胸有成竹
1	出恶灵
4	姐姐棒
1	收购吧
4	倒了半斤牛奶
2	21爽翻天
3	小豪宅了
4	调戏人家
4	没想还去翻
4	赶走小动物
3	这要臭死人
3	运输机
2	好短的古筝
3	有一样的杯子
4	爷臭回
1	哈哈看完啦
0	觉得像脑骑
2	失速失速
1	18438000
4	全程找帅哥
3	打鳞器
2	怎么啥都有啊
0	DNADNA
3	拉宏好
1	Rookie
3	师爷你怎么了
4	找到稳定工作
4	太温馨了吧
1	月总克苏鲁
4	捏了一把汗
4	派蒙不是吃的
4	发现新物种
4	进了厕所
3	铃仙想打死你
1	sxl
2	国足yyds
2	一次函数
1	跟芈月似的
3	草辛亏
3	那儿咋有个坑
4	bgm喜歡
4	298
4	香菜酥皮滑蛋
3	3D模式
1	ch出来挨打
3	不调休嘛
1	老婆震声
1	我们叫生化手
1	哈哈离谱
0	嘍愛醬
0	给他冲爆
4	我挺喜欢的
4	人话一般
4	同OK哥
2	真选不出来了
0	我抽炮上哪了
1	狒狒登场
3	这乱剪辑的吗
0	申鹤敢
3	国外版日常
1	不要剧透
4	哇成双成对啊
1	1w大场面
3	云南也这样
4	不对的味道
3	改一下参数吧
0	挺帅啊
5	喜欢你
3	米斯达狂怒
3	炒酸奶
4	所以是网红店
3	哈哈哈宝
3	给个姬会姐姐
1	春春脑
2	网易云没适配
1	下划线
3	看漫画是我了
3	一片片
1	老头er
1	rank
4	逸一时误一世
3	75222
5	有点想哭
4	白真丧
0	章鱼哥家
1	好耶12分
3	水煮鱼头
1	汉堡店后遗症
2	誉品yyds
4	海葵呢
1	合而为一
2	千左右
3	晕死了
3	这是生的肉啊
4	没吃过鱼
1	爆冷笑死我了
2	90FPS
0	woc帅
3	什么逆天对话
3	这歌唱的不错
5	精神病
4	9不9c
1	yyqxyyz
3	Onlymyrailgun
1	就硬云是吧
1	鲤鱼这我熟
3	一鞠躬
1	稍微清凉亿点
3	深圳深圳
1	老本行回归
2	SPEN
4	简单吃点
4	手搓冰
4	麻雀有这好事
1	鱼火岚
1	致命ID
3	白色不好
1	顺拐猫猫
1	木正英
4	菜角吗
1	永雷欧
1	看看运气
1	嗷嗷啊
1	099999
4	中的菜
5	cosplay
1	憎恨谜语人
3	做饭好吃
1	七十二变
4	惨烈的对比
4	像大片牛肚
3	这得加钱啊
5	终于更了
1	翻译得挺好的
4	这都老成渣了
5	大乱斗
2	济南经十路
4	牛肉炒牛皮
3	很爱坏
0	唉泪目
1	岩神暴
4	成本激增
0	这也太搞了
3	是蝌蚪啊
3	突发疾病
3	冯云雪
2	手机厂商安卓
4	自缘身
4	好也不好
5	肉丸子
2	50gm
2	简称塑料
1	雪球地球
2	大幅提高
0	谢真的帅
4	女生的脚味
4	街头炼金术师
1	可以叠加的
4	怎么没有广告
4	让妞子吃
1	景木衣
3	普奇这段我熟
2	升级了个寂寞
3	两个老婆嘿嘿
2	现在还在用
3	口罩呢
1	两个线霸下路
1	错位相连是吧
4	登炸弯儿
3	把手怎么回事
3	强行升华失败
0	叫花子
2	智能分辨率
2	注目doge
4	换设备了
1	顾客就是上帝
3	也可能不是哦
1	堵塞sai
0	12二墩冰
1	新闻报导
0	毛熊呢
4	好了海货们
4	当时真的是帅
3	做猫粮
5	太过瘾了
1	省人设
1	反应太快了
1	同是天涯沦落人
0	兴灾乐祸
4	粉丝快跑
4	浮游生物
4	溜须拍马
1	这爆伤认真的
1	舒坦了
4	同款贴身衣服
4	心动女嘉宾
1	腐败静脉网
4	这是市中心
4	我的七哥
2	萌酱我来了
4	属性克制
4	看不起谁
4	吓一激灵
5	真不擦
3	这是车广告吧
1	经典弹幕合同
1	雨刷往
2	这就是高端吗
4	肚子都吃鼓了
1	继续嚣张
5	利物浦
4	取消了赞
1	直接穿模
4	爆眼子熊猫
1	真的寄
3	我来过
1	疾跑跟团
3	这是尿吧
2	氢一点的机箱
3	木流牛马是吧
3	天才威
0	Deepdarkfantasy
3	实属精致
4	没完全放
0	这三体
4	这蟹有毒
1	绝对进
1	是乌丸莲耶
5	2014
0	redshoulder
2	GH6s
3	金钱诱惑
1	末影人的眼睛
3	天哪真不敢看
5	she
1	江山设计图
2	拔出来就好了
1	卧槽好快
3	自吸泵
1	offworld
2	做的特效
3	我汤姆来了
3	姐姐小心手手
5	风火轮
1	小圆是嘛
0	六子QAQ
3	还挺有料的
3	可以是白萝卜
3	超一线大城市
2	note11prO
1	受刺激
0	族大草
0	这个好听耶
3	这里是万达吗
3	小学女校嘛
3	开放式厨房啊
0	欧布胖了
3	能治疗大包
5	一代人
3	九分钟好耶
1	学我不穿衣服
4	这期翻车了
4	是ya
0	我超大哥
3	恒河食人鱼吗
3	枯燥无味
2	045难受
1	我超兰
0	诺伊曼
1	废人养成器
4	这膏要
0	东方大胜利
3	小李是你吗
0	bgmwave
2	指纹识别
3	你看一碗
1	假设性原则
4	805
4	可爱的小沈阳
4	饭量不错
0	人成了化石
4	法棍是吧
1	变态遇变态
4	水果摊
1	为大招
3	下一个目标
4	坏了海水们
5	我想要
3	不贵瑞幸
5	天呐天
1	我贼流弊
4	哇这辣椒
2	年底入手
0	这水口
3	逐渐成型
1	是我准没错了
2	jshsjaifvd
4	王介平
1	照片好漂亮
4	freechilli
1	re必中
3	老婆爱了
1	5把绿剑了吧
1	差评如潮国区
5	范大将军
1	完了黑暗降临
1	猛男妹妹
3	卧槽钢铁侠
4	姐们太能吃了
3	哇塞高档小区
4	好复杂呀
3	带我预感
4	像山楂糕
3	好暴力
1	还能用来干
1	燕双鹰模拟器
5	必不可少
1	泽丽刮痧滴神
3	还没结束啊
3	12w人
4	减肥呢长得帅
1	光草滚
2	我超公海
3	保守党
1	恐怖行动
3	踢得比男足好
0	小蜘蛛
3	弥豆子声优
1	幻猪猪
3	1986
4	举一反三是吧
1	钢铁长直
2	别学个
3	rrnm退钱
1	装高冷
1	大友克洋拔刀
3	快来天津
4	神威特效
4	落魄区up
3	痰痰里有毒
1	咒术好评
4	哇浪浪好美
1	2042震惊
0	阿婆主
1	海渊民
3	这次的很喜欢
1	下药了吧
4	猪肺超好吃的
3	当代爱因斯坦
3	这么直接吗
0	103人出来
1	讲究成功
1	谦受益
2	dg1260
3	亲民益
4	福州龙乡
2	游戏手机
2	GalaxyView
4	我尿酸440
2	wocoled
2	扫黑风暴马帅
4	一雀食
4	已婚美女
5	啥呀这是
4	没放正
3	这是什么儿女
3	左是小李老婆
2	iqoo8pro
2	不用充啊
1	偷税哥
2	唯独没有魅族
1	是替身
3	不知道你是人
3	两不得猝死
4	炸牛皮片
3	向我开炮了啦
0	出来一只傻喵
3	脚拇指扣紧了
0	奥特隆鼻
1	背景暗藏玄机
1	超级动力
1	离谱不愧是您
4	液撒点
1	情怀啊
1	royalguard
1	我就没中过奖
4	又来吃冰了
3	收易拉罐去
4	跨国交流
1	靠墙的宋义进
2	老实人x30
4	真的没毒嘛
1	无人区黄渤
1	5700
4	蛋挞来
5	一个个
1	批上去
1	60000
3	俯卧撑得死
4	人美声甜
3	路边好
0	wowowoo
4	今天你被宰了
3	厉害喽
1	你死了宝贝
5	没见过
3	被吃空的老鼠
2	疯狂眨眼
0	郭达斯坦森
1	美丽卡飘了
5	半小时
3	这可不兴去呗
1	这是谁男刀
4	是大橘的
3	Syd
2	慢动嘴
1	小儒儒
4	呛鼻子
3	郭芙蓉
1	下家加
4	真丰盛
3	泡完变异
0	任务占线真实
2	49入国军
4	程序员登场
2	賈伯斯
1	细说裸奔貂蝉
1	床脚人影
5	12分钟
1	好耶开摆
4	久站雀巢
4	百岁老人
0	马律师
3	中文退步了啊
1	4牌是吧
4	没熟的贼酸
1	这草里右眼吧
4	素晴的bgm
1	我二不拉几
1	吸人加
5	我的天哪
4	新闻部
1	真就家长
1	牡丹亭
1	又是限定
3	吊打恐怖片
5	h哈哈哈哈
4	突出一个商务
1	南瓜发霉了
1	多大点
4	龙虾泛滥
4	狼鲜国际
0	金和声
4	刮牛皮
1	三百六十五天
4	这西瓜熟不
2	好专业
5	满天星
3	好像又是你
2	高感一般啊
1	棘刺小时候
4	咸甜口
3	枸杞子
1	发自肺腑
1	Floorislava
1	05537
4	不放辣不会腥
1	我焯面包狗
0	吱吱声
1	srt
4	这个葱它配吗
3	提炼出
3	有子安
4	看好你小伙子
5	绰绰有余
1	令人融化
2	谢谢UP主
0	这个质感
4	大牙好
3	很亲民
2	realme
4	回答正确
1	班长聂莫黎
4	是鲫鱼
2	买x70吧
1	称其为
4	羊肉我不太行
1	我爱老婆
4	ami
5	为什么我想笑
2	可木有
4	水产程序员
1	BLG
4	蚵仔咬舌头
2	nis
2	握草来
0	uefu02
4	真的牛死了
3	你们管别人
1	墙边的宋义进
4	糟糕的颜色
4	吃不出
3	蝌蝌啃蜡
2	IQ蛋蛋
3	沧海笑
2	啊妙啊
1	预言家预备
1	ow冲
4	收一下汁
3	你是亲人是吧
3	Maria
1	woc这是人
4	高仿恒河水
3	踏马动
3	小樱点
4	坏了鸭蛋蛏们
2	男人缺点
1	铁根来
3	亲money
3	猴哥青梅竹马
1	第6725名
2	界面也优化了
4	老板报警了
5	好可怕啊
3	小蛭啃脚
3	就这个啦
4	带带带冲
1	s要素察觉
0	min
3	练听力是吧
4	船主都疯了
2	超漂亮小姐姐
1	俺害怕
4	清淡点
3	永久产权
3	尤巴好帅啊
3	我以为是肉
3	脑袋砸核桃
3	踩死了
3	丈母娘女友
4	别扒拉了
3	拿鞋带拴上
2	刘上加油
0	赶紧申遗
3	ywing
4	米米尔隆
4	暂停看弹幕
4	小米饭
5	金榜题名
4	安顺路菜场
0	别管龙哥了
3	非常巴适
0	可以开直播嘛
0	当时看哭死
1	没有高能别信
1	脑子进了水
4	羊腿没入味
4	我帮你找一个
4	香菜党沉默了
4	看冠希哥
5	别人家的孩子
1	这丝滑的运镜
1	我来承包弹幕
2	5562
2	1更好
2	谢谢你睾酮
1	南瓜坏了
5	咬牙切齿
1	冰迷迭
4	这个太甜了啦
1	xqcokaydude
2	OLED
0	太阳之牙
1	安图恩
2	原来是两船兵
2	小米笑出声
2	必是我的
3	啊你再骂
4	杀之龙
1	Tnnd
3	煲安师
2	软硬件
1	碳迪郎
3	有点那味了
5	万分之
0	特地改的
1	战九人亡
1	数值曝炸
3	磨玉的水凳
0	白给少女
0	吃面包好可爱
2	非常需要
3	来我家画下
1	五米级凯巨
1	常长老滴滴
1	西北雄风
1	增速通過了殺
5	披荆斩棘
5	STN
2	woc妙呀
3	有活三连了
4	冲蛋白粉
1	二代果子哥
2	耳机孔舒服
4	我厂轮胎居然
3	点钞机
4	易辉林
5	大惊小怪
1	黑色蹆上有血
1	带法法
0	5G4G3G
1	棘手怀念摧毁
2	比较初级
3	战术眨眼
1	sus
3	猴哥帽子
4	我以为可以吃
4	哇哇哇额啊
1	817
3	已经43万了
4	苞米茬子
4	鞣制一下
2	原神吧
2	红米成
4	棺材敦敦
2	蓝天准系统
4	玩动森
0	拖车炮
5	哈士奇
1	不愧是你大头
1	路人画
4	猫咪拿来吧你
4	看什么看修狗
2	折叠屏折叠嘛
4	琼系军阀大漠
